"동별","연령별","항목","단위","2024. 4/4","2025. 1/4","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"강서구","65~69세","계","","39455","39381","24271","25940","26374","27811","28583","30006","32417","34852","36000","37716","39455",
"강서구","65~69세","한국인","","39276","39177","24192","25862","26279","27702","28459","29872","32279","34723","35863","37545","39276",
"강서구","65~69세","등록외국인","","179","204","79","78","95","109","124","134","138","129","137","171","179",
"강서구","70~74세","계","","26902","27924","17154","17615","18412","19541","20984","22350","23479","23494","24600","25527","26902",
"강서구","70~74세","한국인","","26829","27837","17103","17569","18365","19503","20941","22298","23418","23443","24532","25456","26829",
"강서구","70~74세","등록외국인","","73","87","51","46","47","38","43","52","61","51","68","71","73",
"강서구","75~79세","계","","19421","19840","11125","11748","12760","14324","14847","15282","15525","15986","16877","18175","19421",
"강서구","75~79세","한국인","","19388","19802","11107","11729","12741","14294","14815","15252","15497","15962","16856","18150","19388",
"강서구","75~79세","등록외국인","","33","38","18","19","19","30","32","30","28","24","21","25","33",
"강서구","80~84세","계","","12330","12442","6623","7162","7616","8075","8606","9327","9801","10347","11458","11956","12330",
"강서구","80~84세","한국인","","12318","12426","6609","7152","7608","8068","8595","9314","9788","10338","11446","11944","12318",
"강서구","80~84세","등록외국인","","12","16","14","10","8","7","11","13","13","9","12","12","12",
"강서구","85~89세","계","","6445","6569","3393","3657","3924","4166","4337","4590","4999","5271","5544","5914","6445",
"강서구","85~89세","한국인","","6439","6564","3390","3655","3921","4164","4333","4582","4990","5265","5537","5909","6439",
"강서구","85~89세","등록외국인","","6","5","3","2","3","2","4","8","9","6","7","5","6",
"강서구","90~94세","계","","2333","2412","1252","1311","1399","1520","1664","1833","2031","2042","2070","2182","2333",
"강서구","90~94세","한국인","","2330","2409","1247","1308","1399","1519","1663","1832","2029","2039","2068","2179","2330",
"강서구","90~94세","등록외국인","","3","3","5","3","-","1","1","1","2","3","2","3","3",
"강서구","95~99세","계","","581","606","285","326","376","400","430","471","493","484","502","544","581",
"강서구","95~99세","한국인","","580","604","285","326","375","400","430","471","493","484","501","543","580",
"강서구","95~99세","등록외국인","","1","2","-","-","1","-","-","-","-","-","1","1","1",
"강서구","100세 이상","계","","86","83","184","191","201","195","209","218","239","82","77","82","86",
"강서구","100세 이상","한국인","","86","83","184","191","201","195","209","218","239","82","77","82","86",
"강서구","100세 이상","등록외국인","","-","-","-","-","-","-","-","-","-","-","-","-","-",
"구로구","합계","계","","411916","410727","457131","454604","449600","441559","438486","439371","432488","421163","418418","415651","411916",
"구로구","합계","한국인","","388169","386518","425831","422092","417551","410742","404497","406664","404408","396754","395315","392405","388169",
"구로구","합계","등록외국인","","23747","24209","31300","32512","32049","30817","33989","32707","28080","24409","23103","23246","23747",
"구로구","0~4세","계","","10098","9820","21673","21119","19913","18086","16290","15662","13947","12370","11663","10702","10098",
"구로구","0~4세","한국인","","9578","9416","20865","20135","18790","16873","15019","14397","12869","11574","10971","10031","9578",
"구로구","0~4세","등록외국인","","520","404","808","984","1123","1213","1271","1265","1078","796","692","671","520",
"구로구","5~9세","계","","12283","11953","18105","18398","18268","17914","17190","16981","16162","15216","14137","13193","12283",
"구로구","5~9세","한국인","","11488","11142","17724","17894","17639","17196","16375","16104","15330","14393","13384","12403","11488",
"구로구","5~9세","등록외국인","","795","811","381","504","629","718","815","877","832","823","753","790","795",
"구로구","10~14세","계","","14052","13951","17742","16353","15598","15540","15296","15131","15166","14988","14639","14443","14052",
"구로구","10~14세","한국인","","13591","13427","17582","16180","15331","15171","14869","14676","14686","14493","14237","13994","13591",
"구로구","10~14세","등록외국인","","461","524","160","173","267","369","427","455","480","495","402","449","461",
"구로구","15~19세","계","","14446","14385","21980","21222","20378","19048","18119","17257","15787","14979","14705","14595","14446",
"구로구","15~19세","한국인","","13932","13921","21733","20949","20050","18741","17754","16903","15503","14698","14400","14224","13932",
"구로구","15~19세","등록외국인","","514","464","247","273","328","307","365","354","284","281","305","371","514",
"구로구","20~24세","계","","19516","19067","27676","27779","27281","26267","25724","25101","24139","22929","21918","20713","19516",
"구로구","20~24세","한국인","","18719","18300","26890","27108","26616","25645","24735","24141","23351","22272","21254","20044","18719",
"구로구","20~24세","등록외국인","","797","767","786","671","665","622","989","960","788","657","664","669","797",
"구로구","25~29세","계","","30611","30468","33692","32784","32584","32262","32574","33305","33477","32527","32620","31802","30611",
"구로구","25~29세","한국인","","29589","29414","30469","29698","29824","29929","30395","31511","32064","31431","31577","30827","29589",
"구로구","25~29세","등록외국인","","1022","1054","3223","3086","2760","2333","2179","1794","1413","1096","1043","975","1022",
"구로구","30~34세","계","","34454","34138","43969","41405","38315","35232","33456","33514","33493","33218","34409","34453","34454",
"구로구","30~34세","한국인","","32927","32764","40940","38239","35072","31913","30003","30262","30724","30998","32507","32787","32927",
"구로구","30~34세","등록외국인","","1527","1374","3029","3166","3243","3319","3453","3252","2769","2220","1902","1666","1527",
"구로구","35~39세","계","","30566","30448","40643","40314","39921","39432","38593","37240","34986","32502","31450","30739","30566",
"구로구","35~39세","한국인","","28061","28018","37998","37684","37329","36666","35584","34392","32423","30073","29058","28312","28061",
"구로구","35~39세","등록외국인","","2505","2430","2645","2630","2592","2766","3009","2848","2563","2429","2392","2427","2505",
"구로구","40~44세","계","","31605","31233","40822","39256","37568","35924","33987","33739","33304","32628","32892","32861","31605",
"구로구","40~44세","한국인","","29300","28796","37285","35951","34591","33241","31190","31016","30981","30647","30833","30670","29300",
"구로구","40~44세","등록외국인","","2305","2437","3537","3305","2977","2683","2797","2723","2323","1981","2059","2191","2305",
"구로구","45~49세","계","","29357","29402","36888","37286","37996","38106","38079","37366","35215","32848","31309","29795","29357",
"구로구","45~49세","한국인","","27158","27172","32253","32694","33678","33886","33626","33431","32222","30536","29311","27732","27158",
"구로구","45~49세","등록외국인","","2199","2230","4635","4592","4318","4220","4453","3935","2993","2312","1998","2063","2199",
"구로구","50~54세","계","","34652","34173","39316","38289","37289","35896","36588","36394","35824","35723","35435","35208","34652",
"구로구","50~54세","한국인","","31507","31241","33774","32543","31318","30594","31001","31413","31791","32222","32214","32043","31507",
"구로구","50~54세","등록외국인","","3145","2932","5542","5746","5971","5302","5587","4981","4033","3501","3221","3165","3145",
"구로구","55~59세","계","","33634","33445","37626","38940","38962","38624","39114","38684","36830","34995","33597","33758","33634",
"구로구","55~59세","한국인","","29869","29705","33217","33749","34282","33993","33138","32580","31539","30072","29330","29879","29869",
"구로구","55~59세","등록외국인","","3765","3740","4409","5191","4680","4631","5976","6104","5291","4923","4267","3879","3765",
"구로구","60~64세","계","","32769","32853","25812","27740","29822","30434","31675","33218","33960","33629","33754","33405","32769",
"구로구","60~64세","한국인","","30423","30035","24486","26122","27872","28681","29703","30906","31724","31900","31748","31082","30423",
"구로구","60~64세","등록외국인","","2346","2818","1326","1618","1950","1753","1972","2312","2236","1729","2006","2323","2346",
"구로구","65~69세","계","","29698","29919","19768","20777","20890","21327","21911","23095","24947","26398","27304","28682","29698",
"구로구","65~69세","한국인","","28498","28514","19455","20438","20552","20969","21454","22521","24259","25589","26320","27579","28498",
"구로구","65~69세","등록외국인","","1200","1405","313","339","338","358","457","574","688","809","984","1103","1200",
