district_code,district,year,private_name
11470,양천구,2017,목동역점 스포애니 (주)케이디헬스케어
11470,양천구,2017,에너짐
11470,양천구,2017,휘트니스칸 신월점 헬스&PT
11470,양천구,2018,ONE FIT
11470,양천구,2018,S-GYM
11470,양천구,2018,미니휘트니스3
11470,양천구,2018,산체스짐
11470,양천구,2018,운동플랜
11470,양천구,2018,청춘헬스
11470,양천구,2018,트루그릿 피트니스
11470,양천구,2019,Life Body shop
11470,양천구,2019,같이운동 엣지
11470,양천구,2019,디오필라앤핏 오목교점
11470,양천구,2019,리폼드 크로스핏
11470,양천구,2019,메이크바디PT
11470,양천구,2019,목동PT 프라임짐
11470,양천구,2019,산체스짐
11470,양천구,2019,엠비엘
11470,양천구,2019,짐에스디비(GYM SDB)
11470,양천구,2019,피트니스 바이블&스파 헬스 피티 필라테스 목동점
11470,양천구,2019,허니짐
11470,양천구,2020,Gym BX4
11470,양천구,2020,리파인 더 핏
11470,양천구,2020,머슬 R.O.K.
11470,양천구,2020,목동PT 임펄스핏
11470,양천구,2020,몬스터핏189
11470,양천구,2020,미니 휘트니스
11470,양천구,2020,센터오브그래비티(등촌점)
11470,양천구,2020,센트로 짐
11470,양천구,2020,스테디 짐
11470,양천구,2020,와이트레이닝스튜디오
11470,양천구,2020,이끌리짐
11470,양천구,2020,케이불스 휘트니스 신월사거리점
11470,양천구,2021,PeTer Gym Studio
11470,양천구,2021,뉴블랙짐
11470,양천구,2021,럭스짐
11470,양천구,2021,리온바디
11470,양천구,2021,메가짐 헬스 & PT
11470,양천구,2021,바디바디 피트니스
11470,양천구,2021,벨류핏
11470,양천구,2021,신드롬골프아카데미&PT
11470,양천구,2021,씨너지핏
11470,양천구,2021,에스짐 파리공원점
11470,양천구,2021,에이앤프리햅
11470,양천구,2021,엠브이핏(MVFIT)
11470,양천구,2021,엠에스피지컬
11470,양천구,2021,핏플필라테스엔휘트니스
11470,양천구,2021,해부학적운동 목동점
11470,양천구,2021,헬린 목동점
11470,양천구,2021,휘게짐
11470,양천구,2022,PeTer Gym Studio
11470,양천구,2022,더건PT
11470,양천구,2022,라인 피트니스 PT&헬스
11470,양천구,2022,바디샵필라테스PT
11470,양천구,2022,봉스짐
11470,양천구,2022,브로제이짐(Brojgym)
11470,양천구,2022,언노운짐 양천구청점
11470,양천구,2022,영앤짐 헬스&PT 등촌역점
11470,양천구,2022,유얼짐
11470,양천구,2022,트루그릿 피트니스 2호점
11470,양천구,2023,714GYM신정
11470,양천구,2023,aways pt
11470,양천구,2023,루티니
11470,양천구,2023,메이드 헬스장 & PT 등촌역점
11470,양천구,2023,바디끄 PT
11470,양천구,2023,엠에이치(MH)프리미엄
11470,양천구,2023,운동이끌림
11470,양천구,2023,제이미휘트니스
11470,양천구,2023,주식회사 브이업짐 목동점
11470,양천구,2023,주식회사 브이업짐 신정역점
11470,양천구,2023,주식회사 프로원 휘트니스
11470,양천구,2023,짐스테이
11470,양천구,2023,케이짐
11470,양천구,2023,팬덤짐
11470,양천구,2023,프리원핏 양천신정점
11470,양천구,2023,피트니스 클라쓰
11470,양천구,2023,하루핏
11470,양천구,2024,mk#
11470,양천구,2024,라이블리짐
11470,양천구,2024,런업PT
11470,양천구,2024,렛츠고짐
11470,양천구,2024,리뉴짐
11470,양천구,2024,모션
11470,양천구,2024,목동 라이크짐
11470,양천구,2024,바디앤짐 신월점
11470,양천구,2024,바를정핏PT
11470,양천구,2024,빌리먼트
11470,양천구,2024,솔핏PT
11470,양천구,2024,신정네거리역점 스포애니 (주)케이디헬스케어
11470,양천구,2024,오오핏
11470,양천구,2024,운동할래피트니스
11470,양천구,2024,워크온짐
11470,양천구,2024,원에스짐
11470,양천구,2024,주식회사 포그로스
11470,양천구,2024,테이스트피트니스 헬스&PT 24시 목동점
11470,양천구,2024,프로원휘트니스 신월
11470,양천구,2024,하이랙스 목동역점
11470,양천구,2024,헬스고 여성전용 등촌점
11470,양천구,2024,힐링인피티 목동점
11470,양천구,2025,뉴워너짐 헬스&PT
11470,양천구,2025,어썸제이 필라테스&헬스
11470,양천구,2025,엔터핏 목동점
11470,양천구,2025,오피셜무브랩
11470,양천구,2025,짐마니 양천신월점
11470,양천구,2025,핏데이 휘트니스&필라테스
11470,양천구,2025,한스피티운동센터
11500,강서구,1989,백제헬스크럽
11500,강서구,1991,헬스와 필라테스 화곡점
11500,강서구,1994,그린헬스크럽
11500,강서구,1996,하이짐 까치산점
11500,강서구,1997,방화역점 스포애니 (주)케이디헬스케어
11500,강서구,1997,화곡역점 스포애니 주)케이디스포츠
11500,강서구,1998,KBS 스포츠월드 헬스클럽
11500,강서구,1998,짐더클래식
11500,강서구,1999,영헬스피아
11500,강서구,2000,강서구민올림픽체육센터
11500,강서구,2000,삼성헬스프라자
11500,강서구,2000,스타짐
11500,강서구,2002,미 앤 스포츠
11500,강서구,2002,"자마이카 휘트니스, 필라테스 화곡점"
11500,강서구,2004,가양스포츠클럽
11500,강서구,2004,라이프 휘트니스
11500,강서구,2004,솔 휘트니스 ＆ 스포츠크리닉
11500,강서구,2004,스카이 토탈 휘트니스 센타
11500,강서구,2004,해피 휘트니스 클럽
11500,강서구,2005,등촌점 스포애니 (주)케이디헬스케어
11500,강서구,2005,위드에이치2
11500,강서구,2005,태광 스포츠
11500,강서구,2006,랩스휘트니스 까치산
11500,강서구,2006,주) 스포웰
11500,강서구,2007,마곡레포츠센터
11500,강서구,2008,S 메디스포
11500,강서구,2008,가양역점 스포애니 (주)케이디헬스케어
11500,강서구,2008,에이블짐 수명산파크점
11500,강서구,2008,체리휘트니스
11500,강서구,2009,라이프플러스 휘트니스 강서점
11500,강서구,2009,우장산역점 스포애니 (주)케이디헬스케어
11500,강서구,2010,(주) 세이브피트니스 화곡
11500,강서구,2010,K-휘트니스1
11500,강서구,2010,K-휘트니스2
11500,강서구,2010,락 바디 짐
11500,강서구,2010,아이엔지 휘트니스
11500,강서구,2011,베뉴지
11500,강서구,2011,헬스-라이프
11500,강서구,2012,MAREE PT
11500,강서구,2012,렛츠런 24hour 휘트니스
11500,강서구,2012,애플짐플러스
11500,강서구,2012,인스타일 휘트니스
11500,강서구,2012,커브스 우장산클럽
11500,강서구,2013,JY FITNESS
11500,강서구,2013,가양헬스클럽
11500,강서구,2013,아크로짐 발산역점 24시 휘트니스
11500,강서구,2013,오리진 휘트니스
11500,강서구,2014,단하나피티
11500,강서구,2014,바디앤짐
11500,강서구,2014,스키니짐
11500,강서구,2014,스포짐 가양점
11500,강서구,2015,AKA 크로스핏
11500,강서구,2015,BREAK CALORIE
11500,강서구,2015,WON GYM
11500,강서구,2015,아놀드홍 휘트니스 홈플러스 강서점
11500,강서구,2015,아이앤지 짐
11500,강서구,2015,에스핏 피티 스튜디오
11500,강서구,2015,옵티멀 무브
11500,강서구,2015,카이로스 짐
11500,강서구,2015,커브스 마곡클럽
11500,강서구,2015,크로스핏 팬덤
11500,강서구,2015,팀스파르타짐
11500,강서구,2016,Recover Fit
11500,강서구,2016,TNT GYM
11500,강서구,2016,더핏불
11500,강서구,2016,리썸바디 필라니스
11500,강서구,2016,마블짐 휘트니스
11500,강서구,2016,바디채널 화곡점
11500,강서구,2016,슈퍼맨 짐
11500,강서구,2016,슈퍼바디 짐
11500,강서구,2016,스카이 핏
11500,강서구,2016,에이블짐 신방화역점
11500,강서구,2016,저스트짐
11500,강서구,2017,GGpark
11500,강서구,2017,ML GYM
11500,강서구,2017,PT GROUND
11500,강서구,2017,라이트핏
11500,강서구,2017,레몬트리짐
11500,강서구,2017,리썸바디 필라니스
11500,강서구,2017,바디코드
11500,강서구,2017,아이언 바디
11500,강서구,2017,에코짐
11500,강서구,2017,이재규 스포츠 재활
11500,강서구,2017,코카머슬로즈PT
11500,강서구,2017,휘트니스 팜 마곡센터
11500,강서구,2018,JK블라썸호텔(휘트니스)
11500,강서구,2018,공감 휘트니스
11500,강서구,2018,리폼드 크로스핏
11500,강서구,2018,메이크바디 PT 마곡나루역점
11500,강서구,2018,바디체크짐
11500,강서구,2018,밸런스 22
11500,강서구,2018,쉐어짐
11500,강서구,2018,에이블짐 마곡나루점
11500,강서구,2018,이지 스트랭스
11500,강서구,2018,포에버 퀸즈짐
11500,강서구,2018,피트니스 2.0
11500,강서구,2018,회복그리다
11500,강서구,2019,MH 휘트니스
11500,강서구,2019,건강한 운동
11500,강서구,2019,내 몸 공작소
11500,강서구,2019,메이크바디짐 마곡나루역 2호점
11500,강서구,2019,바디채널 등촌역점
11500,강서구,2019,웨이트마스터GYM
11500,강서구,2019,이루어짐
11500,강서구,2019,일상 재활운동센터
11500,강서구,2019,피티 홀로서기
11500,강서구,2019,헬스보이짐 가양역점
11500,강서구,2019,헬스보이짐 앤 필라걸 앤 골프인
11500,강서구,2020,1986 피트니스
11500,강서구,2020,B-GYM
11500,강서구,2020,MK짐
11500,강서구,2020,껀바디(kkunbody)
11500,강서구,2020,다이아짐
11500,강서구,2020,더조은피티
11500,강서구,2020,라인핏
11500,강서구,2020,레오핏
11500,강서구,2020,루나짐
11500,강서구,2020,방화사거리점 스포애니 (주)케이디헬스케어
11500,강서구,2020,아크로짐 마곡점
11500,강서구,2020,어뉴바디 PT&Pilates
11500,강서구,2020,에너짐
11500,강서구,2020,에이투피 피트니스
11500,강서구,2020,올데이
11500,강서구,2020,원바디 PT
11500,강서구,2020,윤진화 퍼스널트레이닝
11500,강서구,2020,제이뷰짐
11500,강서구,2020,제이짐(J GYM)
11500,강서구,2020,짐스페이스
11500,강서구,2020,커브스 까치산클럽
11500,강서구,2020,쿠타짐
11500,강서구,2020,피지컬 박스 PT
11500,강서구,2020,행복해GYM
11500,강서구,2021,ACTIVE 8
11500,강서구,2021,DRAW BODY
11500,강서구,2021,H 피트니스
11500,강서구,2021,The B.
11500,강서구,2021,경춘체육관
11500,강서구,2021,김사부짐
11500,강서구,2021,도넛 PT&헬스 스튜디오 여성전용
11500,강서구,2021,라이크미
11500,강서구,2021,머슬포인트 짐
11500,강서구,2021,머슬프렌즈짐 3
11500,강서구,2021,바디프로짐
11500,강서구,2021,바디플렉스짐 강서구청점
11500,강서구,2021,바로온 피티&필라테스
11500,강서구,2021,블롬더바디
11500,강서구,2021,새로고침 PT
11500,강서구,2021,스토리짐
11500,강서구,2021,아이앤스포츠
11500,강서구,2021,액티브핏
11500,강서구,2021,어반 피티 스튜디오
11500,강서구,2021,에스짐 염창점
11500,강서구,2021,운동하는 날 우장산점
11500,강서구,2021,워싱턴짐
11500,강서구,2021,웨이트랩
11500,강서구,2021,유핏
11500,강서구,2021,이든핏
11500,강서구,2021,자마이카 PT 스튜디오
11500,강서구,2021,지금 여기
11500,강서구,2021,짐 에브리원 증미역점
11500,강서구,2021,짐퍼스트 마곡
11500,강서구,2021,크로스핏 코알라
11500,강서구,2021,클라이짐
11500,강서구,2021,팀초이
11500,강서구,2021,핏밀리짐(FITMILY GYM)
11500,강서구,2021,핏밤 마곡점
11500,강서구,2021,혼 GYM
11500,강서구,2022,6층 PT의 자격
11500,강서구,2022,F45 마곡역점
11500,강서구,2022,H피트니스 발산역점
11500,강서구,2022,JY GYM
11500,강서구,2022,YoungSan Personal Training Center
11500,강서구,2022,가꿈PT 스튜디오
11500,강서구,2022,가양 PT 퓨어바디짐
11500,강서구,2022,공간 PT
11500,강서구,2022,뉴핏샵
11500,강서구,2022,다온나 필라테스&PT
11500,강서구,2022,더 바른PT STUDIO
11500,강서구,2022,데이빗짐
11500,강서구,2022,라이크미
11500,강서구,2022,라파리메디핏
11500,강서구,2022,리프트짐
11500,강서구,2022,마곡PT아카데미
11500,강서구,2022,마운틴짐
11500,강서구,2022,마음가짐 P.T 1:1 Studio
11500,강서구,2022,모티브
11500,강서구,2022,무궁화체육관
11500,강서구,2022,미스터리
11500,강서구,2022,바디플렉스짐 공항시장역점
11500,강서구,2022,바운드 짐 화곡역점
11500,강서구,2022,백짐 (100GYM)
11500,강서구,2022,봉봉 헬스/PT 등촌역점
11500,강서구,2022,브리티시 클럽
11500,강서구,2022,브이업짐 우장산점
11500,강서구,2022,빌리브 피티 스튜디오
11500,강서구,2022,스퀘어짐 양천향교
11500,강서구,2022,스타트짐
11500,강서구,2022,슬림앤핏 1:1 PT
11500,강서구,2022,엔에이핏
11500,강서구,2022,올웨이즈짐
11500,강서구,2022,우아짐
11500,강서구,2022,원픽피트니스 PT 발산역점
11500,강서구,2022,젊어GYM
11500,강서구,2022,정직한 피트니스
11500,강서구,2022,캡틴짐
11500,강서구,2022,코리안탑팀 강서
11500,강서구,2022,크로스핏 라이노
11500,강서구,2022,파인드짐
11500,강서구,2022,황바디짐
11500,강서구,2022,휘트니스피플 우먼 화곡점
11500,강서구,2023,GnC
11500,강서구,2023,You GYM
11500,강서구,2023,뉴웨이브 크로스핏
11500,강서구,2023,바디프로짐 가양점
11500,강서구,2023,바디플렉스짐 강서구청 4거리점
11500,강서구,2023,바디플렉스짐 개화산역점
11500,강서구,2023,바디플렉스짐 송정역점
11500,강서구,2023,바이브먼트
11500,강서구,2023,밸런스 22
11500,강서구,2023,브이업짐 신마곡점
11500,강서구,2023,에이블짐 발산역점
11500,강서구,2023,에이스핏(Ace Fit)
11500,강서구,2023,올데이PT 레이디
11500,강서구,2023,조아짐 Personal Training
11500,강서구,2023,좋은습관 PT STUDIO 등촌
11500,강서구,2023,짐 410
11500,강서구,2023,크로스핏 리치
11500,강서구,2023,크로스핏 코알라 염창
11500,강서구,2023,팀 051
11500,강서구,2023,피트니스클라쓰 등촌동점
11500,강서구,2023,험블짐 발산본점
11500,강서구,2024,Gym Ma Ni
11500,강서구,2024,골드마운틴 짐
11500,강서구,2024,공감PT
11500,강서구,2024,나홀로짐에 까치산역점
11500,강서구,2024,뉴라인 PT 까치산점
11500,강서구,2024,더블에스휘트니스 까치산역점
11500,강서구,2024,레디짐 발산역점 헬스PT
11500,강서구,2024,바디채널 화곡2호점
11500,강서구,2024,바디플렉스짐 가양역점
11500,강서구,2024,바른헬스
11500,강서구,2024,바이디짐
11500,강서구,2024,비브짐 PT&헬스
11500,강서구,2024,비전PT 마곡역점
11500,강서구,2024,스?투게더 그룹PT 까치산
11500,강서구,2024,스토리짐
11500,강서구,2024,스포터짐
11500,강서구,2024,에브리바디 멀티짐
11500,강서구,2024,에이블짐 등촌역점
11500,강서구,2024,여성전용헬스장A 강서구청점
11500,강서구,2024,운동독립스쿨 PT 스튜디오
11500,강서구,2024,웨이크짐
11500,강서구,2024,유나짐
11500,강서구,2024,조PT GYM
11500,강서구,2024,짐박스피트니스 가양점
11500,강서구,2024,짐박스피트니스 까치산점
11500,강서구,2024,짐박스피트니스 방화역점
11500,강서구,2024,짐올레
11500,강서구,2024,프리원핏 발산점
11500,강서구,2024,피지컬 스토리
11500,강서구,2024,핏밀리 강서화곡점
11500,강서구,2025,고트
11500,강서구,2025,까치산역점 스포애니 (주)케이디헬스케어
11500,강서구,2025,바디킥짐
11500,강서구,2025,아움피트니스
11500,강서구,2025,에이펙스피트니스 발산역점
11500,강서구,2025,엠스타 짐
11500,강서구,2025,포텐테짐
11530,구로구,1996,바운드짐
11530,구로구,1997,동양휘트니스
11530,구로구,1999,DOB휘트니스
11530,구로구,1999,아이캔짐
11530,구로구,1999,헬스라이프
11530,구로구,2001,리얼바디짐 오류점
11530,구로구,2001,워너비짐
11530,구로구,2002,온리유휘트니스
11530,구로구,2002,피타짐 개봉점 24시 헬스PT
11530,구로구,2004,오버탑휘트니스 헬스 PT & 골프 필라테스 구로점
