disctrict_code,district,year,age_code,age,val
11305,강북구,2022,21,100세 이상,44
11305,강북구,2023,1,0~4세,4640
11305,강북구,2023,2,5~9세,7102
11305,강북구,2023,3,10~14세,9062
11305,강북구,2023,4,15~19세,10434
11305,강북구,2023,5,20~24세,18018
11305,강북구,2023,6,25~29세,22262
11305,강북구,2023,7,30~34세,19557
11305,강북구,2023,8,35~39세,16329
11305,강북구,2023,9,40~44세,20189
11305,강북구,2023,10,45~49세,20213
11305,강북구,2023,11,50~54세,26054
11305,강북구,2023,12,55~59세,24715
11305,강북구,2023,13,60~64세,25785
11305,강북구,2023,14,65~69세,22325
11305,강북구,2023,15,70~74세,16248
11305,강북구,2023,16,75~79세,13568
11305,강북구,2023,17,80~84세,10265
11305,강북구,2023,18,85~89세,4554
11305,강북구,2023,19,90~94세,1312
11305,강북구,2023,20,95~99세,295
11305,강북구,2023,21,100세 이상,50
11305,강북구,2024,1,0~4세,4286
11305,강북구,2024,2,5~9세,6443
11305,강북구,2024,3,10~14세,8619
11305,강북구,2024,4,15~19세,10267
11305,강북구,2024,5,20~24세,17637
11305,강북구,2024,6,25~29세,21367
11305,강북구,2024,7,30~34세,19823
11305,강북구,2024,8,35~39세,15705
11305,강북구,2024,9,40~44세,18992
11305,강북구,2024,10,45~49세,19493
11305,강북구,2024,11,50~54세,25349
11305,강북구,2024,12,55~59세,24863
11305,강북구,2024,13,60~64세,25119
11305,강북구,2024,14,65~69세,23252
11305,강북구,2024,15,70~74세,16811
11305,강북구,2024,16,75~79세,13975
11305,강북구,2024,17,80~84세,10535
11305,강북구,2024,18,85~89세,5032
11305,강북구,2024,19,90~94세,1408
11305,강북구,2024,20,95~99세,351
11305,강북구,2024,21,100세 이상,47
11305,강북구,20244,1,0~4세,4286
11305,강북구,20244,2,5~9세,6443
11305,강북구,20244,3,10~14세,8619
11305,강북구,20244,4,15~19세,10267
11305,강북구,20244,5,20~24세,17637
11305,강북구,20244,6,25~29세,21367
11305,강북구,20244,7,30~34세,19823
11305,강북구,20244,8,35~39세,15705
11305,강북구,20244,9,40~44세,18992
11305,강북구,20244,10,45~49세,19493
11305,강북구,20244,11,50~54세,25349
11305,강북구,20244,12,55~59세,24863
11305,강북구,20244,13,60~64세,25119
11305,강북구,20244,14,65~69세,23252
11305,강북구,20244,15,70~74세,16811
11305,강북구,20244,16,75~79세,13975
11305,강북구,20244,17,80~84세,10535
11305,강북구,20244,18,85~89세,5032
11305,강북구,20244,19,90~94세,1408
11305,강북구,20244,20,95~99세,351
11305,강북구,20244,21,100세 이상,47
11305,강북구,20251,1,0~4세,4150
11305,강북구,20251,2,5~9세,6250
11305,강북구,20251,3,10~14세,8570
11305,강북구,20251,4,15~19세,10122
11305,강북구,20251,5,20~24세,17489
11305,강북구,20251,6,25~29세,21409
11305,강북구,20251,7,30~34세,19873
11305,강북구,20251,8,35~39세,15676
11305,강북구,20251,9,40~44세,18557
11305,강북구,20251,10,45~49세,19439
11305,강북구,20251,11,50~54세,25145
11305,강북구,20251,12,55~59세,24894
11305,강북구,20251,13,60~64세,24854
11305,강북구,20251,14,65~69세,23339
11305,강북구,20251,15,70~74세,17264
11305,강북구,20251,16,75~79세,14085
11305,강북구,20251,17,80~84세,10613
11305,강북구,20251,18,85~89세,5157
11305,강북구,20251,19,90~94세,1500
11305,강북구,20251,20,95~99세,364
11305,강북구,20251,21,100세 이상,47
11320,도봉구,2014,1,0~4세,13103
11320,도봉구,2014,2,5~9세,13118
11320,도봉구,2014,3,10~14세,16439
11320,도봉구,2014,4,15~19세,22037
11320,도봉구,2014,5,20~24세,25366
11320,도봉구,2014,6,25~29세,23616
11320,도봉구,2014,7,30~34세,27081
11320,도봉구,2014,8,35~39세,25088
11320,도봉구,2014,9,40~44세,30530
11320,도봉구,2014,10,45~49세,30358
11320,도봉구,2014,11,50~54세,31828
11320,도봉구,2014,12,55~59세,30393
11320,도봉구,2014,13,60~64세,20284
11320,도봉구,2014,14,65~69세,15900
11320,도봉구,2014,15,70~74세,13334
11320,도봉구,2014,16,75~79세,8978
11320,도봉구,2014,17,80~84세,4789
11320,도봉구,2014,18,85~89세,2338
11320,도봉구,2014,19,90~94세,828
11320,도봉구,2014,20,95~99세,184
11320,도봉구,2014,21,100세 이상,120
11320,도봉구,2015,1,0~4세,12733
11320,도봉구,2015,2,5~9세,13218
11320,도봉구,2015,3,10~14세,14726
11320,도봉구,2015,4,15~19세,21128
11320,도봉구,2015,5,20~24세,25151
11320,도봉구,2015,6,25~29세,23175
11320,도봉구,2015,7,30~34세,25739
11320,도봉구,2015,8,35~39세,25297
11320,도봉구,2015,9,40~44세,28847
11320,도봉구,2015,10,45~49세,30659
11320,도봉구,2015,11,50~54세,30430
11320,도봉구,2015,12,55~59세,31214
11320,도봉구,2015,13,60~64세,22334
11320,도봉구,2015,14,65~69세,16597
11320,도봉구,2015,15,70~74세,13457
11320,도봉구,2015,16,75~79세,9495
11320,도봉구,2015,17,80~84세,5317
11320,도봉구,2015,18,85~89세,2514
11320,도봉구,2015,19,90~94세,890
11320,도봉구,2015,20,95~99세,196
11320,도봉구,2015,21,100세 이상,124
11320,도봉구,2016,1,0~4세,12178
11320,도봉구,2016,2,5~9세,13007
11320,도봉구,2016,3,10~14세,13709
11320,도봉구,2016,4,15~19세,20064
11320,도봉구,2016,5,20~24세,24621
11320,도봉구,2016,6,25~29세,23172
11320,도봉구,2016,7,30~34세,23892
11320,도봉구,2016,8,35~39세,25507
11320,도봉구,2016,9,40~44세,26995
11320,도봉구,2016,10,45~49세,31139
11320,도봉구,2016,11,50~54세,29137
11320,도봉구,2016,12,55~59세,31851
11320,도봉구,2016,13,60~64세,24490
11320,도봉구,2016,14,65~69세,16851
11320,도봉구,2016,15,70~74세,13565
11320,도봉구,2016,16,75~79세,10269
11320,도봉구,2016,17,80~84세,5830
11320,도봉구,2016,18,85~89세,2697
11320,도봉구,2016,19,90~94세,938
11320,도봉구,2016,20,95~99세,231
11320,도봉구,2016,21,100세 이상,129
11320,도봉구,2017,1,0~4세,11115
11320,도봉구,2017,2,5~9세,12515
11320,도봉구,2017,3,10~14세,13353
11320,도봉구,2017,4,15~19세,18399
11320,도봉구,2017,5,20~24세,23926
11320,도봉구,2017,6,25~29세,23673
11320,도봉구,2017,7,30~34세,22188
11320,도봉구,2017,8,35~39세,25224
11320,도봉구,2017,9,40~44세,25488
11320,도봉구,2017,10,45~49세,30861
11320,도봉구,2017,11,50~54세,28553
11320,도봉구,2017,12,55~59세,31712
11320,도봉구,2017,13,60~64세,25739
11320,도봉구,2017,14,65~69세,17622
11320,도봉구,2017,15,70~74세,13713
11320,도봉구,2017,16,75~79세,11511
11320,도봉구,2017,17,80~84세,6236
11320,도봉구,2017,18,85~89세,2973
11320,도봉구,2017,19,90~94세,1043
11320,도봉구,2017,20,95~99세,249
11320,도봉구,2017,21,100세 이상,141
11320,도봉구,2018,1,0~4세,10309
11320,도봉구,2018,2,5~9세,11969
11320,도봉구,2018,3,10~14세,12703
11320,도봉구,2018,4,15~19세,17091
11320,도봉구,2018,5,20~24세,23047
11320,도봉구,2018,6,25~29세,23735
11320,도봉구,2018,7,30~34세,20985
11320,도봉구,2018,8,35~39세,25098
11320,도봉구,2018,9,40~44세,23562
11320,도봉구,2018,10,45~49세,29942
11320,도봉구,2018,11,50~54세,28999
11320,도봉구,2018,12,55~59세,30940
11320,도봉구,2018,13,60~64세,27305
11320,도봉구,2018,14,65~69세,17952
11320,도봉구,2018,15,70~74세,14433
11320,도봉구,2018,16,75~79세,12022
11320,도봉구,2018,17,80~84세,6759
11320,도봉구,2018,18,85~89세,3197
11320,도봉구,2018,19,90~94세,1150
11320,도봉구,2018,20,95~99세,305
11320,도봉구,2018,21,100세 이상,146
11320,도봉구,2019,1,0~4세,9189
11320,도봉구,2019,2,5~9세,11571
11320,도봉구,2019,3,10~14세,11975
11320,도봉구,2019,4,15~19세,15836
11320,도봉구,2019,5,20~24세,21808
11320,도봉구,2019,6,25~29세,23806
11320,도봉구,2019,7,30~34세,20247
11320,도봉구,2019,8,35~39세,23709
11320,도봉구,2019,9,40~44세,22685
11320,도봉구,2019,10,45~49세,28767
11320,도봉구,2019,11,50~54세,28915
11320,도봉구,2019,12,55~59세,29964
11320,도봉구,2019,13,60~64세,28445
11320,도봉구,2019,14,65~69세,19006
11320,도봉구,2019,15,70~74세,14951
11320,도봉구,2019,16,75~79세,12190
11320,도봉구,2019,17,80~84세,7449
11320,도봉구,2019,18,85~89세,3399
11320,도봉구,2019,19,90~94세,1244
11320,도봉구,2019,20,95~99세,316
11320,도봉구,2019,21,100세 이상,159
11320,도봉구,2020,1,0~4세,7975
11320,도봉구,2020,2,5~9세,10890
11320,도봉구,2020,3,10~14세,11729
11320,도봉구,2020,4,15~19세,13961
11320,도봉구,2020,5,20~24세,20677
11320,도봉구,2020,6,25~29세,23339
11320,도봉구,2020,7,30~34세,19579
11320,도봉구,2020,8,35~39세,21978
11320,도봉구,2020,9,40~44세,22130
11320,도봉구,2020,10,45~49세,26755
11320,도봉구,2020,11,50~54세,28896
11320,도봉구,2020,12,55~59세,28435
11320,도봉구,2020,13,60~64세,28958
11320,도봉구,2020,14,65~69세,20884
11320,도봉구,2020,15,70~74세,15534
11320,도봉구,2020,16,75~79세,12187
11320,도봉구,2020,17,80~84세,7866
11320,도봉구,2020,18,85~89세,3742
11320,도봉구,2020,19,90~94세,1354
11320,도봉구,2020,20,95~99세,317
11320,도봉구,2020,21,100세 이상,175
11320,도봉구,2021,1,0~4세,6936
11320,도봉구,2021,2,5~9세,10188
11320,도봉구,2021,3,10~14세,11469
11320,도봉구,2021,4,15~19세,12905
11320,도봉구,2021,5,20~24세,19471
11320,도봉구,2021,6,25~29세,22626
11320,도봉구,2021,7,30~34세,19619
11320,도봉구,2021,8,35~39세,20154
11320,도봉구,2021,9,40~44세,21943
11320,도봉구,2021,10,45~49세,24540
11320,도봉구,2021,11,50~54세,29184
11320,도봉구,2021,12,55~59세,27118
11320,도봉구,2021,13,60~64세,29060
11320,도봉구,2021,14,65~69세,22405
11320,도봉구,2021,15,70~74세,15436
11320,도봉구,2021,16,75~79세,12057
11320,도봉구,2021,17,80~84세,8478
11320,도봉구,2021,18,85~89세,4004
11320,도봉구,2021,19,90~94세,1388
11320,도봉구,2021,20,95~99세,303
11320,도봉구,2021,21,100세 이상,89
11320,도봉구,2022,1,0~4세,6249
11320,도봉구,2022,2,5~9세,9421
11320,도봉구,2022,3,10~14세,11053
11320,도봉구,2022,4,15~19세,12588
11320,도봉구,2022,5,20~24세,18056
11320,도봉구,2022,6,25~29세,22076
11320,도봉구,2022,7,30~34세,20074
11320,도봉구,2022,8,35~39세,18787
11320,도봉구,2022,9,40~44세,21772
11320,도봉구,2022,10,45~49세,22985
11320,도봉구,2022,11,50~54세,28638
11320,도봉구,2022,12,55~59세,26426
11320,도봉구,2022,13,60~64세,28866
11320,도봉구,2022,14,65~69세,23363
11320,도봉구,2022,15,70~74세,15931
11320,도봉구,2022,16,75~79세,12152
11320,도봉구,2022,17,80~84세,9496
11320,도봉구,2022,18,85~89세,4247
11320,도봉구,2022,19,90~94세,1445
11320,도봉구,2022,20,95~99세,322
11320,도봉구,2022,21,100세 이상,42
11320,도봉구,2023,1,0~4세,5621
11320,도봉구,2023,2,5~9세,8725
11320,도봉구,2023,3,10~14세,10594
11320,도봉구,2023,4,15~19세,11941
11320,도봉구,2023,5,20~24세,17031
11320,도봉구,2023,6,25~29세,21238
11320,도봉구,2023,7,30~34세,20350
11320,도봉구,2023,8,35~39세,17859
11320,도봉구,2023,9,40~44세,21687
11320,도봉구,2023,10,45~49세,21194
11320,도봉구,2023,11,50~54세,27718
11320,도봉구,2023,12,55~59세,26874
11320,도봉구,2023,13,60~64세,28226
11320,도봉구,2023,14,65~69세,24879
11320,도봉구,2023,15,70~74세,16236
11320,도봉구,2023,16,75~79세,12747
11320,도봉구,2023,17,80~84세,9928
11320,도봉구,2023,18,85~89세,4653
11320,도봉구,2023,19,90~94세,1572
11320,도봉구,2023,20,95~99세,363
11320,도봉구,2023,21,100세 이상,58
11320,도봉구,2024,1,0~4세,5237
11320,도봉구,2024,2,5~9세,7835
11320,도봉구,2024,3,10~14세,10281
11320,도봉구,2024,4,15~19세,11515
11320,도봉구,2024,5,20~24세,16149
11320,도봉구,2024,6,25~29세,20454
11320,도봉구,2024,7,30~34세,20619
11320,도봉구,2024,8,35~39세,17444
11320,도봉구,2024,9,40~44세,20590
11320,도봉구,2024,10,45~49세,20538
11320,도봉구,2024,11,50~54세,26680
11320,도봉구,2024,12,55~59세,26966
11320,도봉구,2024,13,60~64세,27501
11320,도봉구,2024,14,65~69세,26090
11320,도봉구,2024,15,70~74세,17404
11320,도봉구,2024,16,75~79세,13310
11320,도봉구,2024,17,80~84세,10015
11320,도봉구,2024,18,85~89세,5267
11320,도봉구,2024,19,90~94세,1677
11320,도봉구,2024,20,95~99세,399
11320,도봉구,2024,21,100세 이상,61
11320,도봉구,20244,1,0~4세,5237
11320,도봉구,20244,2,5~9세,7835
11320,도봉구,20244,3,10~14세,10281
11320,도봉구,20244,4,15~19세,11515
11320,도봉구,20244,5,20~24세,16149
11320,도봉구,20244,6,25~29세,20454
11320,도봉구,20244,7,30~34세,20619
11320,도봉구,20244,8,35~39세,17444
11320,도봉구,20244,9,40~44세,20590
11320,도봉구,20244,10,45~49세,20538
11320,도봉구,20244,11,50~54세,26680
11320,도봉구,20244,12,55~59세,26966
11320,도봉구,20244,13,60~64세,27501
11320,도봉구,20244,14,65~69세,26090
11320,도봉구,20244,15,70~74세,17404
11320,도봉구,20244,16,75~79세,13310
11320,도봉구,20244,17,80~84세,10015
11320,도봉구,20244,18,85~89세,5267
11320,도봉구,20244,19,90~94세,1677
11320,도봉구,20244,20,95~99세,399
11320,도봉구,20244,21,100세 이상,61
11320,도봉구,20251,1,0~4세,5168
11320,도봉구,20251,2,5~9세,7572
11320,도봉구,20251,3,10~14세,10221
11320,도봉구,20251,4,15~19세,11370
11320,도봉구,20251,5,20~24세,15717
11320,도봉구,20251,6,25~29세,20392
11320,도봉구,20251,7,30~34세,20761
11320,도봉구,20251,8,35~39세,17308
11320,도봉구,20251,9,40~44세,20334
11320,도봉구,20251,10,45~49세,20433
11320,도봉구,20251,11,50~54세,26415
11320,도봉구,20251,12,55~59세,27024
11320,도봉구,20251,13,60~64세,27313
11320,도봉구,20251,14,65~69세,26053
11320,도봉구,20251,15,70~74세,18147
11320,도봉구,20251,16,75~79세,13493
11320,도봉구,20251,17,80~84세,10025
11320,도봉구,20251,18,85~89세,5428
11320,도봉구,20251,19,90~94세,1745
11320,도봉구,20251,20,95~99세,412
11320,도봉구,20251,21,100세 이상,60
11350,노원구,2014,1,0~4세,22576
11350,노원구,2014,2,5~9세,24209
11350,노원구,2014,3,10~14세,33479
11350,노원구,2014,4,15~19세,42751
11350,노원구,2014,5,20~24세,43344
11350,노원구,2014,6,25~29세,36207
11350,노원구,2014,7,30~34세,43487
11350,노원구,2014,8,35~39세,43089
11350,노원구,2014,9,40~44세,54490
11350,노원구,2014,10,45~49세,53258
11350,노원구,2014,11,50~54세,49841
11350,노원구,2014,12,55~59세,43879
11350,노원구,2014,13,60~64세,28966
11350,노원구,2014,14,65~69세,21983
11350,노원구,2014,15,70~74세,18433
11350,노원구,2014,16,75~79세,13021
11350,노원구,2014,17,80~84세,7543
11350,노원구,2014,18,85~89세,3633
11350,노원구,2014,19,90~94세,1374
11350,노원구,2014,20,95~99세,289
11350,노원구,2014,21,100세 이상,204
11350,노원구,2015,1,0~4세,21800
11350,노원구,2015,2,5~9세,23760
11350,노원구,2015,3,10~14세,30240
11350,노원구,2015,4,15~19세,41647
11350,노원구,2015,5,20~24세,43383
11350,노원구,2015,6,25~29세,35542
11350,노원구,2015,7,30~34세,40689
11350,노원구,2015,8,35~39세,42448
11350,노원구,2015,9,40~44세,51435
11350,노원구,2015,10,45~49세,53847
11350,노원구,2015,11,50~54세,48039
11350,노원구,2015,12,55~59세,44827
11350,노원구,2015,13,60~64세,31655
11350,노원구,2015,14,65~69세,23171
11350,노원구,2015,15,70~74세,18308
11350,노원구,2015,16,75~79세,13474
11350,노원구,2015,17,80~84세,8119
11350,노원구,2015,18,85~89세,3884
11350,노원구,2015,19,90~94세,1402
11350,노원구,2015,20,95~99세,332
11350,노원구,2015,21,100세 이상,219
11350,노원구,2016,1,0~4세,21020
11350,노원구,2016,2,5~9세,23150
11350,노원구,2016,3,10~14세,28127
11350,노원구,2016,4,15~19세,39968
11350,노원구,2016,5,20~24세,43265
11350,노원구,2016,6,25~29세,35670
11350,노원구,2016,7,30~34세,37836
11350,노원구,2016,8,35~39세,42257
11350,노원구,2016,9,40~44세,47729
11350,노원구,2016,10,45~49세,55151
11350,노원구,2016,11,50~54세,46281
11350,노원구,2016,12,55~59세,45458
11350,노원구,2016,13,60~64세,34413
11350,노원구,2016,14,65~69세,23344
11350,노원구,2016,15,70~74세,18368
11350,노원구,2016,16,75~79세,14400
11350,노원구,2016,17,80~84세,8616
11350,노원구,2016,18,85~89세,4095
11350,노원구,2016,19,90~94세,1452
11350,노원구,2016,20,95~99세,385
11350,노원구,2016,21,100세 이상,227
11350,노원구,2017,1,0~4세,19054
11350,노원구,2017,2,5~9세,22289
11350,노원구,2017,3,10~14세,27109
11350,노원구,2017,4,15~19세,37188
11350,노원구,2017,5,20~24세,42380
11350,노원구,2017,6,25~29세,35805
11350,노원구,2017,7,30~34세,34419
11350,노원구,2017,8,35~39세,41006
11350,노원구,2017,9,40~44세,44544
11350,노원구,2017,10,45~49세,54348
11350,노원구,2017,11,50~54세,45151
11350,노원구,2017,12,55~59세,45015
11350,노원구,2017,13,60~64세,35524
11350,노원구,2017,14,65~69세,24338
11350,노원구,2017,15,70~74세,18450
11350,노원구,2017,16,75~79세,15724
11350,노원구,2017,17,80~84세,9207
11350,노원구,2017,18,85~89세,4360
11350,노원구,2017,19,90~94세,1504
11350,노원구,2017,20,95~99세,421
11350,노원구,2017,21,100세 이상,239
11350,노원구,2018,1,0~4세,17222
11350,노원구,2018,2,5~9세,21047
11350,노원구,2018,3,10~14세,25948
11350,노원구,2018,4,15~19세,34889
11350,노원구,2018,5,20~24세,42028
11350,노원구,2018,6,25~29세,36323
11350,노원구,2018,7,30~34세,32181
11350,노원구,2018,8,35~39세,39995
11350,노원구,2018,9,40~44세,41100
11350,노원구,2018,10,45~49세,53009
11350,노원구,2018,11,50~54세,45757
11350,노원구,2018,12,55~59세,44207
11350,노원구,2018,13,60~64세,37358
11350,노원구,2018,14,65~69세,25040
11350,노원구,2018,15,70~74세,19279
11350,노원구,2018,16,75~79세,16052
11350,노원구,2018,17,80~84세,9757
11350,노원구,2018,18,85~89세,4651
11350,노원구,2018,19,90~94세,1617
11350,노원구,2018,20,95~99세,458
11350,노원구,2018,21,100세 이상,242
11350,노원구,2019,1,0~4세,15356
11350,노원구,2019,2,5~9세,20550
11350,노원구,2019,3,10~14세,24639
11350,노원구,2019,4,15~19세,32536
11350,노원구,2019,5,20~24세,40380
11350,노원구,2019,6,25~29세,36196
11350,노원구,2019,7,30~34세,31073
11350,노원구,2019,8,35~39세,37088
11350,노원구,2019,9,40~44세,39444
11350,노원구,2019,10,45~49세,50962
11350,노원구,2019,11,50~54세,46364
11350,노원구,2019,12,55~59세,43038
11350,노원구,2019,13,60~64세,38754
11350,노원구,2019,14,65~69세,26350
11350,노원구,2019,15,70~74세,20311
11350,노원구,2019,16,75~79세,16257
11350,노원구,2019,17,80~84세,10467
11350,노원구,2019,18,85~89세,5044
11350,노원구,2019,19,90~94세,1749
11350,노원구,2019,20,95~99세,492
11350,노원구,2019,21,100세 이상,253
